Unnamed: 0,id,filename,url,desc,createTime,downloadTime,author,collectCount,commentCount,diggCount,playCount,shareCount
307,7321415469532155182,thebluerio_7321415469532155182.mp4,https://www.tiktok.com/@thebluerio/video/7321415469532155182,Rio gets rejected 🤣💙 #indianringneck #talkingparrot #iloveyou #Love #fyp #foryoupage #funny ,1704649911,2024-04-06 01:53:23.227138,thebluerio,420900,34000,4000000,24200000,207100
308,7326605457072721194,thebluerio_7326605457072721194.mp4,https://www.tiktok.com/@thebluerio/video/7326605457072721194,when you constantly need attention🤣💙 #indianringneck #talkingparrot #love #fyp #foryoupage ,1705858299,2024-04-06 01:53:24.613633,thebluerio,5595,327,68100,709100,3126
309,7334471195695385898,thebluerio_7334471195695385898.mp4,https://www.tiktok.com/@thebluerio/video/7334471195695385898,does anyone know what Rio is saying? 😂 #indianringneck #talkingparrot #love #fyp #foryoupage ,1707689673,2024-04-06 01:53:26.115015,thebluerio,6013,1086,89900,2400000,1995
310,7343361296508800261,walter.the.catt_7343361296508800261.mp4,https://www.tiktok.com/@walter.the.catt/video/7343361296508800261,He was so close to catching it that time 😅 #catsoftiktok #foryourpage ,1709759542,2024-04-06 01:53:27.556981,walter.the.catt,89700,3161,1100000,5200000,29300
312,7328149283725757738,the_mannii_7328149283725757738.mp4,https://www.tiktok.com/@the_mannii/video/7328149283725757738,Orange Cat Vibes Edit with Vine BOOM #freecomedy #cats vB:@Mle10sley ,1706217729,2024-04-06 01:53:30.047392,the_mannii,107900,5771,789600,6200000,20700
314,7329216981129825566,wiwigato_7329216981129825566.mp4,https://www.tiktok.com/@wiwigato/video/7329216981129825566,Rrrreow 🤌 #frenchcar #france #kitty #cat #catmeme #elgato #heisfrench #frenchcat #catmeme #meme #gato #wiwigato #silly #car #silly car,1706466344,2024-04-06 01:53:32.709666,wiwigato,1100000,74300,10400000,61100000,441400
315,7336401272339352878,joyce.704_7336401272339352878.mp4,https://www.tiktok.com/@joyce.704/video/7336401272339352878,i can’t belive it worked 😳 #catsounds #attractcats #kittens #catsoftiktok #fyp ,1708139057,2024-04-06 01:53:34.431944,joyce.704,192100,5653,1400000,26600000,22500
316,7330408583659572523,blackcatfactory_7330408583659572523.mp4,https://www.tiktok.com/@blackcatfactory/video/7330408583659572523,They have a favorite word. #cats #blackcats #missmagna #meestermars #mamanox #libraleeb #fataster ,1706743785,2024-04-06 01:53:35.707435,blackcatfactory,68800,2717,812800,4100000,12800
318,7341549721833737518,unprofessonle_bb_flinger_7341549721833737518.mp4,https://www.tiktok.com/@unprofessonle_bb_flinger/video/7341549721833737518,HELL NAH🗣️🗣️🗣️ #thrift #thrifting #marshalls,1709337781,2024-04-06 01:53:57.952984,unprofessonle_bb_flinger,54100,3292,699200,3700000,58100
320,7341140776988069166,teddydrack_7341140776988069166.mp4,https://www.tiktok.com/@teddydrack/video/7341140776988069166,Why bro so mad?💀#fyp #fupシ #viral #trending #relatable #fup #xyzbca ,1709242545,2024-04-06 01:54:00.088170,teddydrack,52500,5226,443500,3800000,7599
321,7342372927880318238,thisrandomonespam_7342372927880318238.mp4,https://www.tiktok.com/@thisrandomonespam/video/7342372927880318238,Its a daily occurrence at this point ,1709529465,2024-04-06 01:54:01.804615,thisrandomonespam,38400,2987,600400,3400000,46200
322,7340845749153910047,lilyrkemp_7340845749153910047.mp4,https://www.tiktok.com/@lilyrkemp/video/7340845749153910047,yes he does ,1709173877,2024-04-06 01:54:03.962176,lilyrkemp,226100,8888,3300000,15800000,116900
323,7350096867255979269,isaiah_hunter12_7350096867255979269.mp4,https://www.tiktok.com/@isaiah_hunter12/video/7350096867255979269,,1711327788,2024-04-06 01:54:05.242970,isaiah_hunter12,177300,2913,2300000,10300000,183200
324,7335295639623912747,kristalreyess_7335295639623912747.mp4,https://www.tiktok.com/@kristalreyess/video/7335295639623912747,alan you actually did this!😭💕  #valentinesday #cocacola #chickfila #victoryouactuallydidthis   ,1707881634,2024-04-06 01:54:06.999416,kristalreyess,516100,31800,10800000,70600000,282800
325,7337258990134480133,testicletorsion_7337258990134480133.mp4,https://www.tiktok.com/@testicletorsion/video/7337258990134480133,:( #fypシ #foryoupage #meme #silly ,1708338737,2024-04-06 01:54:08.246732,testicletorsion,131100,7975,715000,3000000,18300
326,7345187013571710239,maddi.bertels_7345187013571710239.mp4,https://www.tiktok.com/@maddi.bertels/video/7345187013571710239,@jensen 🤘🏼 ,1710184671,2024-04-06 01:54:09.858428,maddi.bertels,24700,771,664200,3700000,6715
327,7344731381303610670,_octopussy23_7344731381303610670.mp4,https://www.tiktok.com/@_octopussy23/video/7344731381303610670,Double celly too tuff #beatdakotonai #fortnite #baseball #peely #fyp #trending ,1710078593,2024-04-06 01:54:11.360683,_octopussy23,94200,5379,942300,6600000,15100
328,7335612309890452738,silly.tees_7335612309890452738.mp4,https://www.tiktok.com/@silly.tees/video/7335612309890452738,Link in bio to buy‼️ #fortnite #fortnitememes #funnyshirtsa ,1707955361,2024-04-06 01:54:14.659354,silly.tees,83100,7669,814500,6400000,30100
329,7331547203082718510,moongoonin_7331547203082718510.mp4,https://www.tiktok.com/@moongoonin/video/7331547203082718510,#Naruto #anime #fypシ #viral #funny,1707008882,2024-04-06 01:54:16.892271,moongoonin,116900,4441,640900,3700000,38500
331,7342988545079971115,hazel.bea.weenie_7342988545079971115.mp4,https://www.tiktok.com/@hazel.bea.weenie/video/7342988545079971115,Sand ween🪱 #dune #wienerdog #dachshund ,1709672758,2024-04-06 01:54:19.102649,hazel.bea.weenie,223300,8678,4200000,35600000,195800
